"","Age","Measurement","Gender","L","M","S","P1","P10","P25","P50","P75","P90","P99"
"108",159,"wt","girl",-0.3208,13.9384285714286,0.129505714285714,10.4547142857143,11.8572857142857,12.7877142857143,13.9384285714286,15.23,16.5302857142857,19.1345714285714
"109",160,"wt","girl",-0.321128571428571,13.9817142857143,0.129665714285714,10.4837142857143,11.892,12.8262857142857,13.9817142857143,15.279,16.5852857142857,19.202
"110",161,"wt","girl",-0.321471428571429,14.0249714285714,0.129824285714286,10.5128571428571,11.9265714285714,12.8647142857143,14.025,15.328,16.6402857142857,19.27
"111",162,"wt","girl",-0.321771428571429,14.0682428571429,0.129987142857143,10.5418571428571,11.961,12.903,14.0682857142857,15.377,16.6954285714286,19.3377142857143
"112",163,"wt","girl",-0.322114285714286,14.1114857142857,0.13015,10.5705714285714,11.9952857142857,12.9412857142857,14.1115714285714,15.426,16.7505714285714,19.4057142857143
"113",164,"wt","girl",-0.322428571428571,14.1547142857143,0.130315714285714,10.5994285714286,12.0298571428571,12.9795714285714,14.1547142857143,15.475,16.8057142857143,19.4737142857143
"114",165,"wt","girl",-0.322742857142857,14.1979142857143,0.130481428571429,10.6281428571429,12.064,13.0177142857143,14.1978571428571,15.524,16.8608571428571,19.5418571428571
"115",166,"wt","girl",-0.323071428571429,14.2411,0.130651428571429,10.657,12.0982857142857,13.0558571428571,14.2411428571429,15.573,16.916,19.6102857142857
"116",167,"wt","girl",-0.323371428571429,14.2842714285714,0.130822857142857,10.6854285714286,12.1325714285714,13.094,14.2842857142857,15.622,16.9712857142857,19.6787142857143
"117",168,"wt","girl",-0.3237,14.3274142857143,0.130994285714286,10.714,12.1667142857143,13.1321428571429,14.3274285714286,15.671,17.0267142857143,19.7474285714286
"118",169,"wt","girl",-0.324014285714286,14.3705428571429,0.131167142857143,10.7422857142857,12.2008571428571,13.1701428571429,14.3705714285714,15.72,17.082,19.8158571428571
"119",170,"wt","girl",-0.324328571428571,14.4136285714286,0.131344285714286,10.771,12.2347142857143,13.2081428571429,14.4137142857143,15.769,17.1374285714286,19.8847142857143
"120",171,"wt","girl",-0.324628571428571,14.4566714285714,0.131522857142857,10.799,12.2687142857143,13.246,14.4567142857143,15.818,17.193,19.9534285714286
"121",172,"wt","girl",-0.324942857142857,14.4997142857143,0.1317,10.827,12.3025714285714,13.284,14.4997142857143,15.8671428571429,17.248,20.0224285714286
"122",173,"wt","girl",-0.325257142857143,14.5427,0.13188,10.855,12.3364285714286,13.3218571428571,14.5427142857143,15.916,17.304,20.0915714285714
"123",174,"wt","girl",-0.325571428571429,14.5856714285714,0.132061428571429,10.883,12.3702857142857,13.3595714285714,14.5857142857143,15.9657142857143,17.359,20.1607142857143
"124",175,"wt","girl",-0.325871428571429,14.6285857142857,0.132245714285714,10.911,12.4037142857143,13.3972857142857,14.6287142857143,16.0148571428571,17.4148571428571,20.2298571428571
"125",176,"wt","girl",-0.326185714285714,14.6714571428571,0.13243,10.939,12.4375714285714,13.435,14.6715714285714,16.0638571428571,17.47,20.2992857142857
"126",177,"wt","girl",-0.326485714285714,14.7143142857143,0.132615714285714,10.967,12.4712857142857,13.4724285714286,14.7142857142857,16.113,17.5258571428571,20.3687142857143
"127",178,"wt","girl",-0.3268,14.7571,0.132802857142857,10.9945714285714,12.5045714285714,13.51,14.757,16.1618571428571,17.581,20.438
"128",179,"wt","girl",-0.3271,14.7999,0.13299,11.022,12.538,13.5477142857143,14.8,16.2108571428571,17.637,20.5077142857143
"129",180,"wt","girl",-0.3274,14.8426,0.133178571428571,11.05,12.5714285714286,13.585,14.8427142857143,16.2594285714286,17.6921428571429,20.5771428571429
"130",181,"wt","girl",-0.327714285714286,14.8852571428571,0.133367142857143,11.077,12.6045714285714,13.6222857142857,14.8851428571429,16.308,17.748,20.647
"131",182,"wt","girl",-0.328014285714286,14.9278714285714,0.133558571428571,11.1045714285714,12.6378571428571,13.6597142857143,14.928,16.357,17.8031428571429,20.7165714285714
"132",183,"wt","girl",-0.328314285714286,14.9704428571429,0.133748571428571,11.132,12.6711428571429,13.697,14.9704285714286,16.406,17.859,20.786
"133",184,"wt","girl",-0.328614285714286,15.0129714285714,0.133941428571429,11.1591428571429,12.7041428571429,13.7341428571429,15.013,16.455,17.9141428571429,20.856
"134",185,"wt","girl",-0.328914285714286,15.0554571428571,0.134134285714286,11.1862857142857,12.7371428571429,13.7712857142857,15.0555714285714,16.504,17.97,20.926
"135",186,"wt","girl",-0.329214285714286,15.0978857142857,0.134328571428571,11.2134285714286,12.7701428571429,13.8082857142857,15.098,16.5524285714286,18.0251428571429,20.9958571428571
"136",187,"wt","girl",-0.329514285714286,15.1402714285714,0.134522857142857,11.2405714285714,12.803,13.8454285714286,15.14,16.601,18.081,21.0658571428571
"137",188,"wt","girl",-0.329814285714286,15.1826285714286,0.134715714285714,11.2674285714286,12.8358571428571,13.8824285714286,15.183,16.65,18.136,21.1354285714286
"138",189,"wt","girl",-0.330114285714286,15.2249142857143,0.134912857142857,11.2942857142857,12.8687142857143,13.9192857142857,15.225,16.6988571428571,18.1918571428571,21.2057142857143
"139",190,"wt","girl",-0.330414285714286,15.2671714285714,0.135107142857143,11.3211428571429,12.9012857142857,13.9561428571429,15.267,16.747,18.247,21.2754285714286
"140",191,"wt","girl",-0.330714285714286,15.3093857142857,0.135302857142857,11.3477142857143,12.934,13.9928571428571,15.3091428571429,16.796,18.3022857142857,21.3457142857143
"141",192,"wt","girl",-0.331014285714286,15.3515571428571,0.135497142857143,11.3745714285714,12.9667142857143,14.0295714285714,15.352,16.8442857142857,18.3578571428571,21.4154285714286
"142",193,"wt","girl",-0.331314285714286,15.3936857142857,0.135694285714286,11.4012857142857,12.999,14.0665714285714,15.394,16.893,18.413,21.4858571428571
"143",194,"wt","girl",-0.331614285714286,15.4358,0.135892857142857,11.4277142857143,13.0315714285714,14.1031428571429,15.436,16.9415714285714,18.4687142857143,21.556
"144",195,"wt","girl",-0.331914285714286,15.4778714285714,0.136087142857143,11.4544285714286,13.0641428571429,14.1397142857143,15.478,16.99,18.524,21.626
"145",196,"wt","girl",-0.3322,15.5199,0.136284285714286,11.481,13.0965714285714,14.1764285714286,15.52,17.0384285714286,18.5794285714286,21.696
"146",197,"wt","girl",-0.3325,15.5619,0.13648,11.5074285714286,13.1288571428571,14.213,15.562,17.087,18.6348571428571,21.7662857142857
"147",198,"wt","girl",-0.3328,15.6038142857143,0.136675714285714,11.5338571428571,13.1611428571429,14.2494285714286,15.604,17.1352857142857,18.69,21.8364285714286
"148",199,"wt","girl",-0.3331,15.6457571428571,0.136872857142857,11.5602857142857,13.1935714285714,14.2857142857143,15.646,17.184,18.7452857142857,21.907
"149",200,"wt","girl",-0.3334,15.6876571428571,0.137067142857143,11.5865714285714,13.2258571428571,14.3222857142857,15.688,17.232,18.8007142857143,21.977
"150",201,"wt","girl",-0.3337,15.7295428571429,0.137264285714286,11.6128571428571,13.258,14.3587142857143,15.73,17.2804285714286,18.856,22.0472857142857
"151",202,"wt","girl",-0.333985714285714,15.7713714285714,0.137457142857143,11.6391428571429,13.2901428571429,14.3952857142857,15.771,17.329,18.911,22.1174285714286
"152",203,"wt","girl",-0.334285714285714,15.8132142857143,0.137654285714286,11.6651428571429,13.3224285714286,14.4314285714286,15.813,17.3772857142857,18.9664285714286,22.188
"153",204,"wt","girl",-0.334585714285714,15.855,0.137847142857143,11.6915714285714,13.3544285714286,14.4677142857143,15.855,17.4257142857143,19.0217142857143,22.258
"154",205,"wt","girl",-0.334885714285714,15.8968,0.138042857142857,11.7178571428571,13.3865714285714,14.5041428571429,15.897,17.474,19.077,22.3287142857143
"155",206,"wt","girl",-0.335185714285714,15.9385714285714,0.138235714285714,11.7438571428571,13.4185714285714,14.5404285714286,15.939,17.5221428571429,19.1321428571429,22.399
"156",207,"wt","girl",-0.335485714285714,15.9803142857143,0.138431428571429,11.7698571428571,13.4505714285714,14.5767142857143,15.98,17.5704285714286,19.1877142857143,22.4694285714286
